city	country	description	location	state	state_abbrev	longitude	latitude	city_longitude	city_latitude	audio_evidence	visual_evidence	evidence_date	date_source	average_daylight_hours	day_duration	time_of_day	apparition_type	event_type	year	has_witnesses	State	Haunted_Places_Witness_Count_Description	Audio_Evidence_Count_Description	Visual_Evidence_Count_Description	Morning_Event_Count_Description	Evening_Event_Count_Description	Dusk_Event_Count_Description	Avg_Daylight_Hours_In_Year_Description	Appar_Orb_Count_Description	Appar_Ghost_Count_Description	Appar_UFO_Count_Description	Murder_Event_Count_Description	Death_Event_Count_Description	Supernatural_Event_Count_Description	Binge_Drinking_Rate_Description	Annual_Alcohol_Deaths_Description	Homicide_Incidents_Per_100K_Description	Anxiety_Disorder_Count_Description	Attention_Deficit/Hyperactivity_Disorder_Count_Description	Bipolar_Disorder_Count_Description	Primary_Depressive_Disorder_Count_Description	Trauma_And_Stressor_Related_Disorder_Count_Description	Primary_Schizophrenia_And_Other_Psychotic_Disorders_Count_Description	Co_Occurring_Mental_Health_And_Substance_Use_Disorders_Count_Description	Ozone_ppb_Description	SO2_ppb_Description	CO_ppb_Description	PM25_ugm3_Description	PM25_sulfate_ugm3_Description	PM25_nitrate_ugm3_Description	Extreme_Precipitation_Event_Rate_Description	Precipitation_Impact_Rate_Description	Precipitation_Variability_Description	extracted_location_name	extracted_latitude	extracted_longitude	location_source	PERSON	ORG	GPE	LOC	DATE	NORP	PRODUCT	EVENT	FAC	LAW	WORK_OF_ART	LANGUAGE	MONEY	PERCENT	QUANTITY	TIME	ORDINAL	CARDINAL	GHOST_TYPE	HAUNTED_LOCATION	PERSON_SPACY_SCORE	PERSON_RULE_SCORE	PERSON_NLTK_SCORE	ORG_SPACY_SCORE	ORG_RULE_SCORE	ORG_NLTK_SCORE	GPE_SPACY_SCORE	GPE_RULE_SCORE	GPE_NLTK_SCORE	LOC_SPACY_SCORE	LOC_RULE_SCORE	LOC_NLTK_SCORE	DATE_SPACY_SCORE	DATE_RULE_SCORE	DATE_NLTK_SCORE	NORP_SPACY_SCORE	NORP_RULE_SCORE	NORP_NLTK_SCORE	PRODUCT_SPACY_SCORE	PRODUCT_RULE_SCORE	PRODUCT_NLTK_SCORE	EVENT_SPACY_SCORE	EVENT_RULE_SCORE	EVENT_NLTK_SCORE	FAC_SPACY_SCORE	FAC_RULE_SCORE	FAC_NLTK_SCORE	LAW_SPACY_SCORE	LAW_RULE_SCORE	LAW_NLTK_SCORE	WORK_OF_ART_SPACY_SCORE	WORK_OF_ART_RULE_SCORE	WORK_OF_ART_NLTK_SCORE	LANGUAGE_SPACY_SCORE	LANGUAGE_RULE_SCORE	LANGUAGE_NLTK_SCORE	MONEY_SPACY_SCORE	MONEY_RULE_SCORE	MONEY_NLTK_SCORE	PERCENT_SPACY_SCORE	PERCENT_RULE_SCORE	PERCENT_NLTK_SCORE	QUANTITY_SPACY_SCORE	QUANTITY_RULE_SCORE	QUANTITY_NLTK_SCORE	TIME_SPACY_SCORE	TIME_RULE_SCORE	TIME_NLTK_SCORE	ORDINAL_SPACY_SCORE	ORDINAL_RULE_SCORE	ORDINAL_NLTK_SCORE	CARDINAL_SPACY_SCORE	CARDINAL_RULE_SCORE	CARDINAL_NLTK_SCORE	GHOST_TYPE_SPACY_SCORE	GHOST_TYPE_RULE_SCORE	GHOST_TYPE_NLTK_SCORE	HAUNTED_LOCATION_SPACY_SCORE	HAUNTED_LOCATION_RULE_SCORE	HAUNTED_LOCATION_NLTK_SCORE	spacy_entities	nltk_entities
Jackson	United States	on Bens Lane (a dirt road) toward the end of the road on the right, of in the woods, there are 2-3 old stone foundations, all around it seems animals die, many bones are visible on the ground for no apparent reason, when walking by at twilight people have seen a woman sitting on the edge of the largest foundation and crying, she is in transparent shaded of blue-gray.	Log Cabin Ruins	new jersey	NJ	-74.271199	40.098956	-74.35874729999999	40.0918895	False	True	1997/07/13	wikipedia	12.916666666666666	11.45	Evening	Ghost Light	War	1997	True																																		Log Cabin Ruins	40.098956	-74.271199	original	Bens Lane (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																	2 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Bens Lane (Score: 0.0000)	Bens Lane (Score: 0.4000)																																																		2 (Score: 0.0000)	2 (Score: 0.4000)								"[{""text"": ""Bens Lane"", ""label"": ""PERSON"", ""start"": 3, ""end"": 12, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""2"", ""label"": ""CARDINAL"", ""start"": 95, ""end"": 96, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Jersey City	United States	many employees have seen ghosts wearing close with style from a different era. Feet running sounds and more, screams all that happen on the second and third shift.	629 Grove St. -Industrial Building	new jersey	NJ	-74.0973698	40.8486448	-74.0776417	40.72815749999999	True	True	2025/02/22	wikipedia	12.916666666666666	11.45	Morning	Ghost	Supernatural Phenomenon	2025	True																																		New Jersey	40.16706	-74.49987	description																	second (SpaCy_Score: 0.0000, Rule_Score: 0.4000), third (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																				second (Score: 0.0000), third (Score: 0.0000)	second (Score: 0.4000), third (Score: 0.4000)											"[{""text"": ""second"", ""label"": ""ORDINAL"", ""start"": 140, ""end"": 146, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""third"", ""label"": ""ORDINAL"", ""start"": 151, ""end"": 156, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Jersey City	United States	"This place is haunted on a daily basis by the chief Machinist that was supposedly beheaded by a disgruntled employee. Workers there say that they hear the words ""Jeezz I'm the Chief"" coming from one of the offices late at night."	Daily News Building	new jersey	NJ	-74.0619789	40.6979339	-74.0776417	40.72815749999999	False	False	2025/02/26	wikipedia	12.916666666666666	11.45	Afternoon	Ghost Light	Supernatural Phenomenon	2025	False																																		New Jersey	40.16706	-74.49987	description	Machinist (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Jeezz (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				daily (SpaCy_Score: 0.0000, Rule_Score: 0.4000)											late at night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)					Machinist (Score: 0.0000), Jeezz (Score: 0.0000)	Machinist (Score: 0.4000), Jeezz (Score: 0.4000)											daily (Score: 0.0000)	daily (Score: 0.4000)																																late at night (Score: 0.0000)	late at night (Score: 0.4000)														"[{""text"": ""daily"", ""label"": ""DATE"", ""start"": 27, ""end"": 32, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Machinist"", ""label"": ""PERSON"", ""start"": 52, ""end"": 61, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Jeezz"", ""label"": ""PERSON"", ""start"": 162, ""end"": 167, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""late at night"", ""label"": ""TIME"", ""start"": 214, ""end"": 227, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Jersey City	United States	"This church is located right by the Courthouse. You must stand in front of the Mc. Donald's to see it. At night, you can see two lights(eyes) in the tower. These are known as the ""Cat's Eyes of St. Joseph."" There are no lights located in the tower itself and the street lights do not extend up that high. There is no explanation for it as yet."	St. Joseph's Church	new jersey	NJ	-74.078932	40.724476	-74.0776417	40.72815749999999	False	False	2008/02/26	wikipedia	12.933333333333334	11.45	Afternoon	Ghost Light	Unknown	2008	True																																		St. Joseph's Church	40.724476	-74.078932	original	Mc (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Courthouse (SpaCy_Score: 0.0000, Rule_Score: 0.4000)									Cat's Eyes of St. Joseph (SpaCy_Score: 0.0000, Rule_Score: 0.4000)					night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		two (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Mc (Score: 0.0000)	Mc (Score: 0.4000)		Courthouse (Score: 0.0000)	Courthouse (Score: 0.4000)																										Cat's Eyes of St. Joseph (Score: 0.0000)	Cat's Eyes of St. Joseph (Score: 0.4000)														night (Score: 0.0000)	night (Score: 0.4000)					two (Score: 0.0000)	two (Score: 0.4000)								"[{""text"": ""Courthouse"", ""label"": ""ORG"", ""start"": 36, ""end"": 46, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Mc"", ""label"": ""PERSON"", ""start"": 79, ""end"": 81, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""night"", ""label"": ""TIME"", ""start"": 106, ""end"": 111, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""two"", ""label"": ""CARDINAL"", ""start"": 125, ""end"": 128, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Cat's Eyes of St. Joseph"", ""label"": ""WORK_OF_ART"", ""start"": 180, ""end"": 204, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Jersey City	United States	some people have seen a little girl running up and down the isles at 9:00 pm seen laughing and having fun. some people say she was murdered there.	Toys R Us	new jersey	NJ	-74.0384239	40.72705879999999	-74.0776417	40.72815749999999	False	True	1603/02/26	wikipedia	12.933333333333334	11.45	Afternoon	Unknown	Murder	1603	True																																		Us	49.1	1.96667	description																9:00 pm (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																		9:00 pm (Score: 0.0000)	9:00 pm (Score: 0.4000)														"[{""text"": ""9:00 pm"", ""label"": ""TIME"", ""start"": 69, ""end"": 76, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Lakehurst	United States	Based at Lakehurst, our compound is the supposed burial site of the remains of the Hindenburg which crashed there, there have been many reports of sightings, doors closing, and many other things that can not be explained that have happened there.	Lakehurst Naval Mobile Construction Battalion 21	new jersey	NJ			-74.3112574	40.014561	False	True	1934/02/26	wikipedia	12.9	11.45	Afternoon	Mist	Supernatural Phenomenon	1934	True																																								Lakehurst (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Hindenburg (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																								Lakehurst (Score: 0.0000), Hindenburg (Score: 0.0000)	Lakehurst (Score: 0.4000), Hindenburg (Score: 0.4000)																																																					"[{""text"": ""Lakehurst"", ""label"": ""GPE"", ""start"": 9, ""end"": 18, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Hindenburg"", ""label"": ""GPE"", ""start"": 83, ""end"": 93, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Lakewood	United States	its a huge wooded area by oak street school were many atvs and dirt bikes ride. but if there none in there something black big and fast slip across the trees but you really have to look or you wont see it cause its so fast. but at night u fell like something’s always watching you	trails	new jersey	NJ	-74.1901894	40.0905064	-74.2097014	40.08212899999999	False	False	1956/02/26	wikipedia	13.033333333333331	11.45	Afternoon	Unknown	Death	1956	True																																		trails	40.0905064	-74.1901894	original																night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																		night (Score: 0.0000)	night (Score: 0.4000)														"[{""text"": ""night"", ""label"": ""TIME"", ""start"": 231, ""end"": 236, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Lambertville	United States	This popular inn and restaurant is host to several different ghosts. There have been occasional sightings that mainly consist of mischief and strange noises. Pots and pans have been known to lift from their hooks and come crashing to the ground. There are even pictures in one area of the inn that never seem to stay on the walls, no matter how they are hanged.	Inn Of The Hawke	new jersey	NJ	-74.9435732	40.3627232	-74.94294479999999	40.36593939999999	True	True	2008/02/26	wikipedia		11.45	Unknown	Ghost	Supernatural Phenomenon	2008	True																																		Inn Of The Hawke	40.3627232	-74.9435732	original			inn (SpaCy_Score: 0.0000, Rule_Score: 0.4000)															one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)									inn (Score: 0.0000)	inn (Score: 0.4000)																																												one (Score: 0.0000)	one (Score: 0.4000)								"[{""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 273, ""end"": 276, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""inn"", ""label"": ""GPE"", ""start"": 289, ""end"": 292, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Lambertville	United States	"The school was built in 1854. A fire destroyed much of it in 1926, but was remodeled in 1927. According to rumor, there was another fire in 1992 which destroyed the school for good. An ""official"" closing date has not yet been found. Several have claimed that in one of the classrooms on the second floor, the black boards were covered with drawings of children crying and burning. Another local legend is that of ""Buckeye"". There are actually two versions of this story, but with the same basic back-story. There was a championship football game between Lambertville and New Hope (PA). An intense game was going on. During a normal play, one of the New Hope Buckeyes was tackled to the ground. When all the players got up, this boy was left lying still on the grass. Because of this tragedy, the parents of the New Hope students had football removed form the schools extra-curricular activities. Urban legend #1- You are to stand on the landing between the first and second floors, just inside the front doors, and say out loud ""I challenge Billy (or Buckeye, depending on who you ask) to a football game!"" Then, out of nowhere, a football is supposed to fly straight at your head, breaking your neck. Urban Legend #2- While on the football field, located somewhere further up the hill, one is supposed to say out loud ""Buckeye, I challenge you to a race!"" A wind blows in, then either a mist arises or a pair of glowing, red eyes appear at one end of the field. A voice is heard saying, ""Run to the other end of the field or die!"" It was rebuilt then abandoned in the 1950's due to zoning issues. Kids are known to commit suicide from the third story gym windows. Reports of free floating apparitions, cold spots, and sounds heard by the EVPs. Also documented in pictures taken were ectoplasm like clouds and apparitions in 3rd floor window. Also strange noises when quiet. Plans to tear this building down in the very near future.WARNING: if you go there do not park on Washington street, you can get arrested for trespassing."	Lambertville high school	new jersey	NJ	-74.940775	40.3679336	-74.94294479999999	40.36593939999999	True	True	1854/01/01	description	12.966666666666669	11.45	Unknown	Mist	Murder	1854	True																																		Washington	47.50012	-120.50147	description	Buckeye (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Buckeyes (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Billy (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Buckeye (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Urban (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Lambertville (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Buckeye (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Washington (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		1854 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 1926 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 1927 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 1992 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 1950 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)												second (SpaCy_Score: 0.0000, Rule_Score: 0.4000), first (SpaCy_Score: 0.0000, Rule_Score: 0.4000), second (SpaCy_Score: 0.0000, Rule_Score: 0.4000), third (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 3rd (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	one (SpaCy_Score: 0.0000, Rule_Score: 0.4000), two (SpaCy_Score: 0.0000, Rule_Score: 0.4000), one (SpaCy_Score: 0.0000, Rule_Score: 0.4000), one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Buckeye (Score: 0.0000), Buckeyes (Score: 0.0000), Billy (Score: 0.0000), Buckeye (Score: 0.0000)	Buckeye (Score: 0.4000), Buckeyes (Score: 0.4000), Billy (Score: 0.4000), Buckeye (Score: 0.4000)		Urban (Score: 0.0000)	Urban (Score: 0.4000)		Lambertville (Score: 0.0000), Buckeye (Score: 0.0000), Washington (Score: 0.0000)	Lambertville (Score: 0.4000), Buckeye (Score: 0.4000), Washington (Score: 0.4000)					1854 (Score: 0.0000), 1926 (Score: 0.0000), 1927 (Score: 0.0000), 1992 (Score: 0.0000), 1950 (Score: 0.0000)	1854 (Score: 0.4000), 1926 (Score: 0.4000), 1927 (Score: 0.4000), 1992 (Score: 0.4000), 1950 (Score: 0.4000)																																			second (Score: 0.0000), first (Score: 0.0000), second (Score: 0.0000), third (Score: 0.0000), 3rd (Score: 0.0000)	second (Score: 0.4000), first (Score: 0.4000), second (Score: 0.4000), third (Score: 0.4000), 3rd (Score: 0.4000)		one (Score: 0.0000), two (Score: 0.0000), one (Score: 0.0000), one (Score: 0.0000)	one (Score: 0.4000), two (Score: 0.4000), one (Score: 0.4000), one (Score: 0.4000)								"[{""text"": ""1854"", ""label"": ""DATE"", ""start"": 24, ""end"": 28, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1926"", ""label"": ""DATE"", ""start"": 61, ""end"": 65, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1927"", ""label"": ""DATE"", ""start"": 88, ""end"": 92, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1992"", ""label"": ""DATE"", ""start"": 140, ""end"": 144, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 262, ""end"": 265, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""second"", ""label"": ""ORDINAL"", ""start"": 291, ""end"": 297, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Buckeye"", ""label"": ""PERSON"", ""start"": 414, ""end"": 421, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""two"", ""label"": ""CARDINAL"", ""start"": 443, ""end"": 446, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Lambertville"", ""label"": ""GPE"", ""start"": 554, ""end"": 566, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 638, ""end"": 641, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Buckeyes"", ""label"": ""PERSON"", ""start"": 658, ""end"": 666, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Urban"", ""label"": ""ORG"", ""start"": 896, ""end"": 901, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""first"", ""label"": ""ORDINAL"", ""start"": 957, ""end"": 962, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""second"", ""label"": ""ORDINAL"", ""start"": 967, ""end"": 973, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Billy"", ""label"": ""PERSON"", ""start"": 1041, ""end"": 1046, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Buckeye"", ""label"": ""GPE"", ""start"": 1051, ""end"": 1058, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Buckeye"", ""label"": ""PERSON"", ""start"": 1320, ""end"": 1327, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 1441, ""end"": 1444, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1950"", ""label"": ""DATE"", ""start"": 1569, ""end"": 1573, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""third"", ""label"": ""ORDINAL"", ""start"": 1640, ""end"": 1645, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""3rd"", ""label"": ""ORDINAL"", ""start"": 1825, ""end"": 1828, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Washington"", ""label"": ""GPE"", ""start"": 1972, ""end"": 1982, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Landisville	United States	Cold Spots, Voices of both men and women, and sounds that come from the loft and the back of the engine bays. Footsteps can be heard.	Landisville Fire Company	new jersey	NJ	-74.9409171	39.5267595	-74.938343	39.5251132	True	False	2014/02/26	wikipedia	13.1	11.45	Morning	Ghost	Unknown	2014	False	new jersey	Few Witnesses	Little Evidence	Little Evidence	Rare Events	Rare Events	Occasional Events	Moderate daylight duration	Moderate Sightings	Moderate Sightings	Moderate Sightings	Few Incidents	Few Incidents	Few Paranormal Incidents			Few Homicides								Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	Landisville Fire Company	39.5267595	-74.9409171	original																																																																																	[]	[]
Laurence Harbor	United States	dates back to the civil war. Ghosts have been seen here and mysterious figures.	Bowne Provost Family Cemetery	new jersey	NJ			-74.2465338	40.4567735	False	True	2008/02/26	wikipedia	13.05	11.45	Unknown	Ghost	Supernatural Phenomenon	2008	True																																																																																																																						[]	[]
Lavallette	United States	Eighty years ago, a middle aged sea captain purchased a large house on the boardwalk facing the ocean. Legend states that he bought it for his young wife, who was only eighteen at the time. A few years later, the Captain made his final voyage, never to return. His young wife was said to have spent countless nights on the widows walk, waiting for the Captain to return. One frigid January morning, exactly two years after the Captain left, her body was found frozen on the widows walk. To this day she can be seen standing on the widows walk, waiting for her beloved to return.	The Murder house	new jersey	NJ			-74.0687475	39.9703958	False	True	2025/05/26	wikipedia		11.45	Morning	Unknown	Unknown	2025	True																																							House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Eighty years ago (SpaCy_Score: 0.0000, Rule_Score: 0.4000), only eighteen (SpaCy_Score: 0.0000, Rule_Score: 0.4000), A few years later (SpaCy_Score: 0.0000, Rule_Score: 0.4000), two years (SpaCy_Score: 0.0000, Rule_Score: 0.4000)											nights (SpaCy_Score: 0.0000, Rule_Score: 0.4000), January morning (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		One (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						House (Score: 0.0000)	House (Score: 0.4000)								Eighty years ago (Score: 0.0000), only eighteen (Score: 0.0000), A few years later (Score: 0.0000), two years (Score: 0.0000)	Eighty years ago (Score: 0.4000), only eighteen (Score: 0.4000), A few years later (Score: 0.4000), two years (Score: 0.4000)																																nights (Score: 0.0000), January morning (Score: 0.0000)	nights (Score: 0.4000), January morning (Score: 0.4000)					One (Score: 0.0000)	One (Score: 0.4000)								"[{""text"": ""Eighty years ago"", ""label"": ""DATE"", ""start"": 0, ""end"": 16, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 62, ""end"": 67, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""only eighteen"", ""label"": ""DATE"", ""start"": 163, ""end"": 176, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""A few years later"", ""label"": ""DATE"", ""start"": 190, ""end"": 207, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""nights"", ""label"": ""TIME"", ""start"": 309, ""end"": 315, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""One"", ""label"": ""CARDINAL"", ""start"": 371, ""end"": 374, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""January morning"", ""label"": ""TIME"", ""start"": 382, ""end"": 397, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""two years"", ""label"": ""DATE"", ""start"": 407, ""end"": 416, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Lincoln Park	United States	A strange sound that sounds like a heart beat, and you pass the house on your way out, there will be a light on in the upstairs window.	Heartbeat Lane	new jersey	NJ			-74.3020933	40.9242652	True	False	1998/02/15	wikipedia	13.016666666666667	11.45	Afternoon	Ghost Light	Unknown	1998	False																																							House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																						House (Score: 0.0000)	House (Score: 0.4000)																																																								"[{""text"": ""House"", ""label"": ""ORG"", ""start"": 64, ""end"": 69, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Madison	United States	It is believed that some of the dorms at this college are haunted by a skinny college women from the 19th century.	Drew University	new jersey	NJ	-74.4269765	40.76056699999999	-74.417097	40.7598227	False	False	1945/02/26	wikipedia		11.45	Unknown	Unknown	Supernatural Phenomenon	1945	False																																		Drew University	40.76056699999999	-74.4269765	original					the 19th century (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																												the 19th century (Score: 0.0000)	the 19th century (Score: 0.4000)																																															"[{""text"": ""the 19th century"", ""label"": ""DATE"", ""start"": 97, ""end"": 113, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Madison	United States	Great Hall - There are a lot of haunted places at Drew University, actually.  The Great Hall is a castle-like structure in the middle of campus where the teachers have their offices.  The upper floor is a long, red-carpeted room where religious services used to be held.  The room is wood paneled with carvings along the beams, a large fireplace, and paneled doors, which blend into the wall.  People have reported seeing faces in the ceiling carvings, the chandeliers swing sometimes for no reason, and people have also reported strange reflections of a man with round, gold spectacles in a mirror there.  Feelings of being pushed to leave have also been reported.	Drew University	new jersey	NJ	-74.4269765	40.76056699999999	-74.417097	40.7598227	False	False	2025/02/16	wikipedia		11.45	Unknown	Unknown	Supernatural Phenomenon	2025	True																																		Drew University	40.76056699999999	-74.4269765	original		Drew University (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						The Great Hall (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Great Hall (SpaCy_Score: 0.0000, Rule_Score: 0.4000)											castle (SpaCy_Score: 0.0000, Rule_Score: 0.9000)				Drew University (Score: 0.0000)	Drew University (Score: 0.4000)																	The Great Hall (Score: 0.0000)	The Great Hall (Score: 0.4000)		Great Hall (Score: 0.0000)	Great Hall (Score: 0.4000)																																castle (Score: 0.0000)	castle (Score: 0.9000)		"[{""text"": ""Great Hall"", ""label"": ""FAC"", ""start"": 0, ""end"": 10, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Drew University"", ""label"": ""ORG"", ""start"": 50, ""end"": 65, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""The Great Hall"", ""label"": ""EVENT"", ""start"": 78, ""end"": 92, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""castle"", ""label"": ""HAUNTED_LOCATION"", ""start"": 98, ""end"": 104, ""spacy_score"": 1e-05, ""rule_score"": 0.9}]"	[]
Madison	United States	"The Arboretum - The arboretum is said to be haunted by the ""lady in blue"" who appears near a lake in the back of the woods and trips people, appears during sunset most often, but also during the day, which is kind of unusual.  She appears filmy and no one has ever seen a face or body, just a bluish dress.  The girl who haunts Hoyt, which was an all boys dormitory back in the day, was supposed to have slept with one of the boys, discovered she was pregnant, and hung herself in the attic.  It is definitely true that the top floor has lots of weird things happening.  Witnesses have seen doors open, window shades fly up.  It is generally held that boys do not fair well on the top floor - it's been an all girls floor for quite a while. They tend to fall for no reason and break something.  A part of the underground railroad stretches underneath the campus all the way to the next town."	Drew University	new jersey	NJ	-74.4269765	40.76056699999999	-74.417097	40.7598227	False	True	2025/02/26	wikipedia	13.033333333333331	11.45	Evening	Unknown	Supernatural Phenomenon	2025	True																																		Drew University	40.76056699999999	-74.4269765	original	Hoyt (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				the day (SpaCy_Score: 0.0000, Rule_Score: 0.4000), the day (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Hoyt (Score: 0.0000)	Hoyt (Score: 0.4000)											the day (Score: 0.0000), the day (Score: 0.0000)	the day (Score: 0.4000), the day (Score: 0.4000)																																						one (Score: 0.0000)	one (Score: 0.4000)								"[{""text"": ""the day"", ""label"": ""DATE"", ""start"": 191, ""end"": 198, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Hoyt"", ""label"": ""PERSON"", ""start"": 328, ""end"": 332, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the day"", ""label"": ""DATE"", ""start"": 374, ""end"": 381, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 415, ""end"": 418, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
