city	country	description	location	state	state_abbrev	longitude	latitude	city_longitude	city_latitude	audio_evidence	visual_evidence	evidence_date	date_source	average_daylight_hours	day_duration	time_of_day	apparition_type	event_type	year	has_witnesses	State	Haunted_Places_Witness_Count_Description	Audio_Evidence_Count_Description	Visual_Evidence_Count_Description	Morning_Event_Count_Description	Evening_Event_Count_Description	Dusk_Event_Count_Description	Avg_Daylight_Hours_In_Year_Description	Appar_Orb_Count_Description	Appar_Ghost_Count_Description	Appar_UFO_Count_Description	Murder_Event_Count_Description	Death_Event_Count_Description	Supernatural_Event_Count_Description	Binge_Drinking_Rate_Description	Annual_Alcohol_Deaths_Description	Homicide_Incidents_Per_100K_Description	Anxiety_Disorder_Count_Description	Attention_Deficit/Hyperactivity_Disorder_Count_Description	Bipolar_Disorder_Count_Description	Primary_Depressive_Disorder_Count_Description	Trauma_And_Stressor_Related_Disorder_Count_Description	Primary_Schizophrenia_And_Other_Psychotic_Disorders_Count_Description	Co_Occurring_Mental_Health_And_Substance_Use_Disorders_Count_Description	Ozone_ppb_Description	SO2_ppb_Description	CO_ppb_Description	PM25_ugm3_Description	PM25_sulfate_ugm3_Description	PM25_nitrate_ugm3_Description	Extreme_Precipitation_Event_Rate_Description	Precipitation_Impact_Rate_Description	Precipitation_Variability_Description	extracted_location_name	extracted_latitude	extracted_longitude	location_source	PERSON	ORG	GPE	LOC	DATE	NORP	PRODUCT	EVENT	FAC	LAW	WORK_OF_ART	LANGUAGE	MONEY	PERCENT	QUANTITY	TIME	ORDINAL	CARDINAL	GHOST_TYPE	HAUNTED_LOCATION	PERSON_SPACY_SCORE	PERSON_RULE_SCORE	PERSON_NLTK_SCORE	ORG_SPACY_SCORE	ORG_RULE_SCORE	ORG_NLTK_SCORE	GPE_SPACY_SCORE	GPE_RULE_SCORE	GPE_NLTK_SCORE	LOC_SPACY_SCORE	LOC_RULE_SCORE	LOC_NLTK_SCORE	DATE_SPACY_SCORE	DATE_RULE_SCORE	DATE_NLTK_SCORE	NORP_SPACY_SCORE	NORP_RULE_SCORE	NORP_NLTK_SCORE	PRODUCT_SPACY_SCORE	PRODUCT_RULE_SCORE	PRODUCT_NLTK_SCORE	EVENT_SPACY_SCORE	EVENT_RULE_SCORE	EVENT_NLTK_SCORE	FAC_SPACY_SCORE	FAC_RULE_SCORE	FAC_NLTK_SCORE	LAW_SPACY_SCORE	LAW_RULE_SCORE	LAW_NLTK_SCORE	WORK_OF_ART_SPACY_SCORE	WORK_OF_ART_RULE_SCORE	WORK_OF_ART_NLTK_SCORE	LANGUAGE_SPACY_SCORE	LANGUAGE_RULE_SCORE	LANGUAGE_NLTK_SCORE	MONEY_SPACY_SCORE	MONEY_RULE_SCORE	MONEY_NLTK_SCORE	PERCENT_SPACY_SCORE	PERCENT_RULE_SCORE	PERCENT_NLTK_SCORE	QUANTITY_SPACY_SCORE	QUANTITY_RULE_SCORE	QUANTITY_NLTK_SCORE	TIME_SPACY_SCORE	TIME_RULE_SCORE	TIME_NLTK_SCORE	ORDINAL_SPACY_SCORE	ORDINAL_RULE_SCORE	ORDINAL_NLTK_SCORE	CARDINAL_SPACY_SCORE	CARDINAL_RULE_SCORE	CARDINAL_NLTK_SCORE	GHOST_TYPE_SPACY_SCORE	GHOST_TYPE_RULE_SCORE	GHOST_TYPE_NLTK_SCORE	HAUNTED_LOCATION_SPACY_SCORE	HAUNTED_LOCATION_RULE_SCORE	HAUNTED_LOCATION_NLTK_SCORE	spacy_entities	nltk_entities
Fort Thomas	United States	"Highlands High School is haunted by a former student named David Cecil. He was a football player and suffered a fatal accident during a home football game. What was the locker room at the time was turned into the music/band room and is constantly full of paranormal activity. Chimes will swing, symbols will slide down the split-level floor, his ""spot"" gets icy cold when it's disturbed, trophies will fall from the shelves, and a door with no knob or lock will shake uncontrollably as if someone were locked inside that closet (you hear and see this as it happens), and the TV goes on and off ""by itself"". And sometimes, during home games if you look into the band room from the stands of David Cecil Memorial Stadium, you can see a figure of a teenage boy peering through the window even though no one is allowed access after school hours but the band members"	Highlands High School	kentucky	KY	-84.44975629999999	39.0839642	-84.4471633	39.07506070000001	True	True	1964/02/26	wikipedia	13.283333333333331	11.5	Morning	Unknown	Death	1964	True																																		Fort Thomas	39.07506	-84.44716	description	David Cecil (SpaCy_Score: 0.0000, Rule_Score: 0.4000), David Cecil Memorial Stadium (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Highlands High School (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																			David Cecil (Score: 0.0000), David Cecil Memorial Stadium (Score: 0.0000)	David Cecil (Score: 0.4000), David Cecil Memorial Stadium (Score: 0.4000)		Highlands High School (Score: 0.0000)	Highlands High School (Score: 0.4000)																																																								"[{""text"": ""Highlands High School"", ""label"": ""ORG"", ""start"": 0, ""end"": 21, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""David Cecil"", ""label"": ""PERSON"", ""start"": 59, ""end"": 70, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""David Cecil Memorial Stadium"", ""label"": ""PERSON"", ""start"": 690, ""end"": 718, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Foster	United States	Many people have been killed, died accidental and committed suicide at this location. If you go you can always feel the presence of somebody who has died there.	Foster Dam	kentucky	KY	-84.17308829999999	38.7901862	-84.2129899	38.7992355	False	False	2025/02/26	wikipedia	13.25	11.5	Unknown	Unknown	Death	2025	True																																		Foster Dam	44.41651	-122.66925	description																																																																																	[]	[]
Frankfort	United States	Lady Grey haunts this building along with a ghostly Indian and soldier. There is also a young woman in the back yard that was murdered. And another woman inside the house. So, all together there are five ghosts there	Liberty Hall	kentucky	KY	-84.88120099999999	38.199828	-84.87328350000001	38.2009055	False	True	1990/02/26	wikipedia	13.25	11.5	Unknown	Ghost	Supernatural Phenomenon	1990	False																																		Liberty Hall	38.199828	-84.88120099999999	original	Lady Grey (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				Indian (SpaCy_Score: 0.0000, Rule_Score: 0.4000)												five (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Lady Grey (Score: 0.0000)	Lady Grey (Score: 0.4000)		House (Score: 0.0000)	House (Score: 0.4000)											Indian (Score: 0.0000)	Indian (Score: 0.4000)																																			five (Score: 0.0000)	five (Score: 0.4000)								"[{""text"": ""Lady Grey"", ""label"": ""PERSON"", ""start"": 0, ""end"": 9, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Indian"", ""label"": ""NORP"", ""start"": 52, ""end"": 58, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 165, ""end"": 170, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""five"", ""label"": ""CARDINAL"", ""start"": 199, ""end"": 203, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Frankfort	United States	was a spectral Green Light that haunted the area of an old road near the state capitol and off of 421 (Leestown Road). it was Believed to be the specter of an old railway worker who lost his head in a train accident and now haunts the area looking for it. She claims that she didn't make this tale up and that she's heard others speak of it.	Old Road near Capitol (unsure of name of road)	kentucky	KY			-84.87328350000001	38.2009055	False	True	2017/03/02	wikipedia	13.283333333333331	11.5	Afternoon	Ghost	Supernatural Phenomenon	2017	False	kentucky	Few Witnesses	Little Evidence	Little Evidence	Rare Events	Rare Events	Occasional Events	Moderate daylight duration	Moderate Sightings	Few Sightings	Moderate Sightings	Few Incidents	Few Incidents	Few Paranormal Incidents	Moderate Alcohol Consumption	Few Alcohol-Related Deaths	Few Homicides	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Poor Air Quality	Good Air Quality	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	Old Road Town	17.32215	-62.80337	description							Green Light (SpaCy_Score: 0.0000, Rule_Score: 0.4000)											421 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																					Green Light (Score: 0.0000)	Green Light (Score: 0.4000)																																421 (Score: 0.0000)	421 (Score: 0.4000)								"[{""text"": ""Green Light"", ""label"": ""PRODUCT"", ""start"": 15, ""end"": 26, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""421"", ""label"": ""CARDINAL"", ""start"": 98, ""end"": 101, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Frankfort	United States	During renovation of the office building, several workers have stated that they have felt like they were grabbed by something in stair tower #2.  This building is located on the old State Penitentiary grounds.	Old State Office Building	kentucky	KY	-84.875221	38.186775	-84.87328350000001	38.2009055	False	False	1914/02/26	wikipedia	13.283333333333331	11.5	Morning	Unknown	Murder	1914	False																																		Old State Office Building	38.186775	-84.875221	original		State (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																						State (Score: 0.0000)	State (Score: 0.4000)																																																								"[{""text"": ""State"", ""label"": ""ORG"", ""start"": 182, ""end"": 187, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Franklin	United States	spirits of civil war soldiers are said to still haunt the house. no one really knows why they are there but there are many visitors to experience this spine chilling oddly shaped house.	Octagon House	kentucky	KY	-86.5575349	36.8072489	-86.57721769999999	36.722263	False	True	1940/02/26	wikipedia	13.233333333333333	11.5	Unknown	Ghost	War	1940	True																																		Octagon House	36.8072489	-86.5575349	original		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000), House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																						House (Score: 0.0000), House (Score: 0.0000)	House (Score: 0.4000), House (Score: 0.4000)																																																								"[{""text"": ""House"", ""label"": ""ORG"", ""start"": 58, ""end"": 63, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 179, ""end"": 184, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Frenchburg	United States	Images of Confederate Soldiers have been seen on and around this very high sandstone rock formation, it has been said, this was once a lookout post during the civil war. Also, there have been several sightings of a woman who paces around on top and for a few minutes and then plunges herself over the edge. Her screams, as she falls, can be heard up to a mile away. The forest and surrounding hollows in this area have produced sounds of orders coming from soldiers on the battle field, moans, cries of agonizing pain, and sightings of both confederate and union soldiers. Carrington Greens Golf Course has had reports from several of their customers about weird noises and seeing soldiers on the course, which is located on most of the battle field.	Carrington Rock	kentucky	KY	-83.6251899	38.0220263	-83.62574520000001	37.950916	True	True	2025/03/26	wikipedia	13.3	11.5	Unknown	Full-Bodied Apparition	War	2025	True																																		Carrington Rock	38.02203	-83.62519	description		Carrington Greens Golf Course (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						the civil war (SpaCy_Score: 0.0000, Rule_Score: 0.4000)								a few minutes (SpaCy_Score: 0.0000, Rule_Score: 0.4000)								Carrington Greens Golf Course (Score: 0.0000)	Carrington Greens Golf Course (Score: 0.4000)																	the civil war (Score: 0.0000)	the civil war (Score: 0.4000)																							a few minutes (Score: 0.0000)	a few minutes (Score: 0.4000)														"[{""text"": ""the civil war"", ""label"": ""EVENT"", ""start"": 155, ""end"": 168, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""a few minutes"", ""label"": ""TIME"", ""start"": 253, ""end"": 266, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Carrington Greens Golf Course"", ""label"": ""ORG"", ""start"": 573, ""end"": 602, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Frenchburg	United States	"Locals call this area of roadway the ""devils backbone"". Sightings include solders riding house back late into the night. As well as a woman running down the road with blood coming from her mouth where her tongue was removed. An old man walking along holding a lighted lantern and many more. The ghosts also have been said to haunt several of the homes along the roadway."	Tar Ridge	kentucky	KY	-83.61904249999999	37.8777447	-83.62574520000001	37.950916	False	True	2019/02/26	wikipedia	13.3	11.5	Afternoon	Ghost Light	Unknown	2019	True	kentucky	Few Witnesses	Little Evidence	Little Evidence	Rare Events	Rare Events	Occasional Events	Long daylight duration	Moderate Sightings	Few Sightings	Moderate Sightings	Few Incidents	Few Incidents	Few Paranormal Incidents	Moderate Alcohol Consumption	Few Alcohol-Related Deaths	Few Homicides	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Good Air Quality	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	Tar Ridge School	45.4659	-68.04446	description		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																						House (Score: 0.0000)	House (Score: 0.4000)																																																								"[{""text"": ""House"", ""label"": ""ORG"", ""start"": 89, ""end"": 94, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Glasgow	United States	Reports from a man walking home one night of an apparition of a white transparent headless horseman. Later, members of his family report it followed him home and it had been seen out side the home, when they awoke to see him in the yard and the doors open.	Coral Hill Road	kentucky	KY	-85.8516779	37.0551418	-85.91192149999999	36.9958839	False	True	2025/05/26	wikipedia	13.283333333333331	11.5	Afternoon	Ghost	Unknown	2025	True																																		Glasgow City	55.86667	-4.25	description																one night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			apparition (SpaCy_Score: 0.0000, Rule_Score: 0.9000)																																															one night (Score: 0.0000)	one night (Score: 0.4000)								apparition (Score: 0.0000)	apparition (Score: 0.9000)					"[{""text"": ""one night"", ""label"": ""TIME"", ""start"": 32, ""end"": 41, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""apparition"", ""label"": ""GHOST_TYPE"", ""start"": 48, ""end"": 58, ""spacy_score"": 1e-05, ""rule_score"": 0.9}]"	[]
Glasgow	United States	In the 1800's a wealthily family in the area owned slaves. One day one of the slaves became very angry with his master, so that night he took his master's beautiful young daughter out to what back then was a covered bridge and cut her head off with an axe. It is said that you can drive up on the bridge, roll your car windows down, and turn the car off; you can hear the sound of the axe hitting the chopping block.	Haunted Bridge	kentucky	KY			-85.91192149999999	36.9958839	False	False	2025/01/26	wikipedia	13.283333333333331	11.5	Morning	Unknown	Murder	2025	False																																										1800 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													One (SpaCy_Score: 0.0000, Rule_Score: 0.4000)															1800 (Score: 0.0000)	1800 (Score: 0.4000)																																						One (Score: 0.0000)	One (Score: 0.4000)								"[{""text"": ""1800"", ""label"": ""DATE"", ""start"": 7, ""end"": 11, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""One"", ""label"": ""CARDINAL"", ""start"": 59, ""end"": 62, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Glasgow	United States	Strange noises and the sound of someone being thrown into water followed by laughter are almost always heard. Just turned your car off, put the keys on the dash, and sit on the bridge. - August 2004 update: has been torn down	Slash Bridge Right off of Lexington Drive	kentucky	KY			-85.91192149999999	36.9958839	True	False	2016/02/26	wikipedia	13.316666666666666	11.5	Morning	Mist	Murder	2016	False	kentucky	Few Witnesses	Little Evidence	Little Evidence	Occasional Events	Rare Events	Occasional Events	Moderate daylight duration	Moderate Sightings	Few Sightings	Moderate Sightings	Some Incidents	Some Incidents	Few Paranormal Incidents	Moderate Alcohol Consumption	Few Alcohol-Related Deaths	Few Homicides								Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Poor Air Quality	Good Air Quality	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	Glasgow City	55.86667	-4.25	description					August 2004 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																												August 2004 (Score: 0.0000)	August 2004 (Score: 0.4000)																																															"[{""text"": ""August 2004"", ""label"": ""DATE"", ""start"": 187, ""end"": 198, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Grayson	United States	A Woman having just left her husband, was on her way to her mother's house when her car hydroplaned off a small bridge. If you pass the bridge around the same time of the accident you can hear the baby cry from the trapped car. Ten years later the same bridge takes two more lives on a rainy night. Two 18 year old boys a week shy of their high school graduation drowned after hydroplaning off the bridge. Both accidents happened at the same exact time.	Big Clifty	kentucky	KY	-86.1535813	37.5456132	-82.9485023	38.3325812	False	False	2025/02/20	wikipedia	13.3	11.5	Unknown	Unknown	Death	2025	False																																		Big Clifty	37.5456132	-86.1535813	original		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Ten years later (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Two 18 year old (SpaCy_Score: 0.0000, Rule_Score: 0.4000)											night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		two (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						House (Score: 0.0000)	House (Score: 0.4000)								Ten years later (Score: 0.0000), Two 18 year old (Score: 0.0000)	Ten years later (Score: 0.4000), Two 18 year old (Score: 0.4000)																																night (Score: 0.0000)	night (Score: 0.4000)					two (Score: 0.0000)	two (Score: 0.4000)								"[{""text"": ""House"", ""label"": ""ORG"", ""start"": 69, ""end"": 74, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Ten years later"", ""label"": ""DATE"", ""start"": 228, ""end"": 243, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""two"", ""label"": ""CARDINAL"", ""start"": 266, ""end"": 269, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""night"", ""label"": ""TIME"", ""start"": 292, ""end"": 297, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Two 18 year old"", ""label"": ""DATE"", ""start"": 299, ""end"": 314, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Grayson	United States	Johns Run - A strange woman dressed in white is seen roaming the woods in this hollow. It is claimed that she was killed in an old farmhouse located in the hollow during the depression era. Many residents that lived in the house had many encounters with her. After the house burnt, she began haunting the nearby woods. She had been seen by numerous deer hunters, who all claim she had been dressed in white.	Gollihue Hollow	kentucky	KY			-82.9485023	38.3325812	False	True	2025/02/18	wikipedia	13.3	11.5	Unknown	Unknown	Murder	2025	True																																		Many	31.56878	-93.48406	description	Johns Run - A (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	House (SpaCy_Score: 0.0000, Rule_Score: 0.4000), House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																	haunting (SpaCy_Score: 0.0000, Rule_Score: 0.9000)		Johns Run - A (Score: 0.0000)	Johns Run - A (Score: 0.4000)		House (Score: 0.0000), House (Score: 0.0000)	House (Score: 0.4000), House (Score: 0.4000)																																																		haunting (Score: 0.0000)	haunting (Score: 0.9000)					"[{""text"": ""Johns Run - A"", ""label"": ""PERSON"", ""start"": 0, ""end"": 13, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 223, ""end"": 228, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 269, ""end"": 274, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""haunting"", ""label"": ""GHOST_TYPE"", ""start"": 292, ""end"": 300, ""spacy_score"": 1e-05, ""rule_score"": 0.9}]"	[]
Greensburg	United States	Greensburg has the oldest courthouse in Kentucky. The courthouse was in use until 1931. Sounds of courtroom activity, talking and footsteps have been reported. Whether you are stopping in or passing through the small town, the courthouse will draw your attention with its historical presence outside and from within.	Courthouse	kentucky	KY	-85.50308	37.2611948	-85.49885479999999	37.2608936	True	False	2000/02/26	wikipedia	13.233333333333333	11.5	Unknown	Unknown	Unknown	2000	True																																		Greensburg	40.30146	-79.53893	description			Greensburg (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Kentucky (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		1931 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																						Greensburg (Score: 0.0000), Kentucky (Score: 0.0000)	Greensburg (Score: 0.4000), Kentucky (Score: 0.4000)					1931 (Score: 0.0000)	1931 (Score: 0.4000)																																															"[{""text"": ""Greensburg"", ""label"": ""GPE"", ""start"": 0, ""end"": 10, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Kentucky"", ""label"": ""GPE"", ""start"": 40, ""end"": 48, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1931"", ""label"": ""DATE"", ""start"": 82, ""end"": 86, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Greensburg	United States	The school is about to be torn down however years ago a lady was said to have jumped out of one of the upper level windows and killed herself on the ground below.  Also if you walk next to the large windows on the side of the building you are supposed to be able to see a little girl in a while night gown hanging in the window.  Many people go there at night and claim to see and hear strange things.	Old Greensburg Elementary	kentucky	KY	-85.5012	37.2623	-85.49885479999999	37.2608936	False	False	2025/02/26	wikipedia	13.433333333333334	11.5	Afternoon	Unknown	Murder	2025	True																																		Old Greensburg Elementary	37.2623	-85.5012	original					years ago (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)															years ago (Score: 0.0000)	years ago (Score: 0.4000)																																						one (Score: 0.0000)	one (Score: 0.4000)								"[{""text"": ""years ago"", ""label"": ""DATE"", ""start"": 44, ""end"": 53, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 92, ""end"": 95, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Hardburly	United States	a grave yard around the mountain in Hardburly is haunted. fog like thing moves around a head stone.	a old grave yard	kentucky	KY	-82.5152858	37.47771960000001	-83.12405849999999	37.3017628	False	False	1821/02/26	wikipedia	13.433333333333334	11.5	Afternoon	Unknown	Supernatural Phenomenon	1821	False																																		a old grave yard	37.47771960000001	-82.5152858	original			Hardburly (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																								Hardburly (Score: 0.0000)	Hardburly (Score: 0.4000)																																																					"[{""text"": ""Hardburly"", ""label"": ""GPE"", ""start"": 36, ""end"": 45, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Hardburly	United States	Hardburly is a old mining camp in Kentucky. It has legends of hauntings. One is Coal Spring, a stretch of road that lines Jake Branch Stream. Its here they say you can hear a child scream, with no one there. The story is a boy drown in flood waters there. He still screams. In 1970s a guy was chased by a un seen thing. Faster he ran it ran, just behind him. He stopped to catch his breath it was heard gasping for air also. After he got up a bank he did not hear it any more.	Coal Spring	kentucky	KY	-83.1357819	37.301648	-83.12405849999999	37.3017628	True	True	1821/02/26	wikipedia	13.433333333333334	11.5	Morning	Unknown	Natural Disaster	1821	True																																		Coal Spring School	45.44276	-102.1596	description		Coal Spring (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Jake Branch Stream (SpaCy_Score: 0.0000, Rule_Score: 0.4000), un (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Kentucky (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		1970s (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													One (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						Coal Spring (Score: 0.0000), Jake Branch Stream (Score: 0.0000), un (Score: 0.0000)	Coal Spring (Score: 0.4000), Jake Branch Stream (Score: 0.4000), un (Score: 0.4000)		Kentucky (Score: 0.0000)	Kentucky (Score: 0.4000)					1970s (Score: 0.0000)	1970s (Score: 0.4000)																																						One (Score: 0.0000)	One (Score: 0.4000)								"[{""text"": ""Kentucky"", ""label"": ""GPE"", ""start"": 34, ""end"": 42, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""One"", ""label"": ""CARDINAL"", ""start"": 73, ""end"": 76, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Coal Spring"", ""label"": ""ORG"", ""start"": 80, ""end"": 91, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Jake Branch Stream"", ""label"": ""ORG"", ""start"": 122, ""end"": 140, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1970s"", ""label"": ""DATE"", ""start"": 277, ""end"": 282, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""un"", ""label"": ""ORG"", ""start"": 305, ""end"": 307, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Hardy	United States	"In the early 1980's it has been told that exactly 1/4 a mile up Mudlick Road a white house has been haunted. Usually at 1:20am you will hear a little girl named Abby whispering, ""Get me out!!"" They have also been residences say you can hear the doors cracking and footsteps on the front porch."	Mudlick Road	kentucky	KY	-82.2263293	37.5906593	-82.2440282	37.6214919	True	False	1831/02/26	wikipedia	13.25	11.5	Morning	Mist	Supernatural Phenomenon	1831	False																																		Hardy County	39.0075	-78.85792	description	Abby (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			the early 1980's (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				Mudlick Road (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						1/4 a mile (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			1:20am (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Abby (Score: 0.0000)	Abby (Score: 0.4000)		House (Score: 0.0000)	House (Score: 0.4000)								the early 1980's (Score: 0.0000)	the early 1980's (Score: 0.4000)											Mudlick Road (Score: 0.0000)	Mudlick Road (Score: 0.4000)																	1/4 a mile (Score: 0.0000)	1/4 a mile (Score: 0.4000)								1:20am (Score: 0.0000)	1:20am (Score: 0.4000)								"[{""text"": ""the early 1980's"", ""label"": ""DATE"", ""start"": 3, ""end"": 19, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1/4 a mile"", ""label"": ""QUANTITY"", ""start"": 50, ""end"": 60, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Mudlick Road"", ""label"": ""FAC"", ""start"": 64, ""end"": 76, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 85, ""end"": 90, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1:20am"", ""label"": ""CARDINAL"", ""start"": 120, ""end"": 126, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Abby"", ""label"": ""PERSON"", ""start"": 161, ""end"": 165, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Harlan	United States	Up in Catrons Creek in a hollow named Bardo Hollow every spring there is a mysterious light that appears at the end of the hollow. It usually stays up there and eventually disappears but there has been times that the light will start floating down to the bottom of the hollow. It has been seen for many years.	Bardo Hollow	kentucky	KY	-83.3452097	36.7611953	-83.321848	36.8431441	False	True	1820/02/26	wikipedia	13.25	11.5	Morning	Ghost Light	Supernatural Phenomenon	1820	True																																		Bardo Hollow	36.7611953	-83.3452097	original	Bardo Hollow (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		Catrons Creek (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		many years (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																Bardo Hollow (Score: 0.0000)	Bardo Hollow (Score: 0.4000)					Catrons Creek (Score: 0.0000)	Catrons Creek (Score: 0.4000)					many years (Score: 0.0000)	many years (Score: 0.4000)																																															"[{""text"": ""Catrons Creek"", ""label"": ""GPE"", ""start"": 6, ""end"": 19, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Bardo Hollow"", ""label"": ""PERSON"", ""start"": 38, ""end"": 50, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""many years"", ""label"": ""DATE"", ""start"": 298, ""end"": 308, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
