city	country	description	location	state	state_abbrev	longitude	latitude	city_longitude	city_latitude	audio_evidence	visual_evidence	evidence_date	date_source	average_daylight_hours	day_duration	time_of_day	apparition_type	event_type	year	has_witnesses	State	Haunted_Places_Witness_Count_Description	Audio_Evidence_Count_Description	Visual_Evidence_Count_Description	Morning_Event_Count_Description	Evening_Event_Count_Description	Dusk_Event_Count_Description	Avg_Daylight_Hours_In_Year_Description	Appar_Orb_Count_Description	Appar_Ghost_Count_Description	Appar_UFO_Count_Description	Murder_Event_Count_Description	Death_Event_Count_Description	Supernatural_Event_Count_Description	Binge_Drinking_Rate_Description	Annual_Alcohol_Deaths_Description	Homicide_Incidents_Per_100K_Description	Anxiety_Disorder_Count_Description	Attention_Deficit/Hyperactivity_Disorder_Count_Description	Bipolar_Disorder_Count_Description	Primary_Depressive_Disorder_Count_Description	Trauma_And_Stressor_Related_Disorder_Count_Description	Primary_Schizophrenia_And_Other_Psychotic_Disorders_Count_Description	Co_Occurring_Mental_Health_And_Substance_Use_Disorders_Count_Description	Ozone_ppb_Description	SO2_ppb_Description	CO_ppb_Description	PM25_ugm3_Description	PM25_sulfate_ugm3_Description	PM25_nitrate_ugm3_Description	Extreme_Precipitation_Event_Rate_Description	Precipitation_Impact_Rate_Description	Precipitation_Variability_Description	extracted_location_name	extracted_latitude	extracted_longitude	location_source	PERSON	ORG	GPE	LOC	DATE	NORP	PRODUCT	EVENT	FAC	LAW	WORK_OF_ART	LANGUAGE	MONEY	PERCENT	QUANTITY	TIME	ORDINAL	CARDINAL	GHOST_TYPE	HAUNTED_LOCATION	PERSON_SPACY_SCORE	PERSON_RULE_SCORE	PERSON_NLTK_SCORE	ORG_SPACY_SCORE	ORG_RULE_SCORE	ORG_NLTK_SCORE	GPE_SPACY_SCORE	GPE_RULE_SCORE	GPE_NLTK_SCORE	LOC_SPACY_SCORE	LOC_RULE_SCORE	LOC_NLTK_SCORE	DATE_SPACY_SCORE	DATE_RULE_SCORE	DATE_NLTK_SCORE	NORP_SPACY_SCORE	NORP_RULE_SCORE	NORP_NLTK_SCORE	PRODUCT_SPACY_SCORE	PRODUCT_RULE_SCORE	PRODUCT_NLTK_SCORE	EVENT_SPACY_SCORE	EVENT_RULE_SCORE	EVENT_NLTK_SCORE	FAC_SPACY_SCORE	FAC_RULE_SCORE	FAC_NLTK_SCORE	LAW_SPACY_SCORE	LAW_RULE_SCORE	LAW_NLTK_SCORE	WORK_OF_ART_SPACY_SCORE	WORK_OF_ART_RULE_SCORE	WORK_OF_ART_NLTK_SCORE	LANGUAGE_SPACY_SCORE	LANGUAGE_RULE_SCORE	LANGUAGE_NLTK_SCORE	MONEY_SPACY_SCORE	MONEY_RULE_SCORE	MONEY_NLTK_SCORE	PERCENT_SPACY_SCORE	PERCENT_RULE_SCORE	PERCENT_NLTK_SCORE	QUANTITY_SPACY_SCORE	QUANTITY_RULE_SCORE	QUANTITY_NLTK_SCORE	TIME_SPACY_SCORE	TIME_RULE_SCORE	TIME_NLTK_SCORE	ORDINAL_SPACY_SCORE	ORDINAL_RULE_SCORE	ORDINAL_NLTK_SCORE	CARDINAL_SPACY_SCORE	CARDINAL_RULE_SCORE	CARDINAL_NLTK_SCORE	GHOST_TYPE_SPACY_SCORE	GHOST_TYPE_RULE_SCORE	GHOST_TYPE_NLTK_SCORE	HAUNTED_LOCATION_SPACY_SCORE	HAUNTED_LOCATION_RULE_SCORE	HAUNTED_LOCATION_NLTK_SCORE	spacy_entities	nltk_entities
Plover	United States	An old abandon house, downstairs lies an old piano. Upstairs is where the presence of a young girl who wants you to play the piano. There are other presences that roam there. A cold chill runs through your body, and footsteps are heard.	hwy 54	wisconsin	WI	-89.5441024	44.4536983	-89.5440069	44.4563579	True	False	1959/02/26	wikipedia	13.316666666666666	11.383333333333333	Morning	Unknown	Unknown	1959	True																																		hwy 54	44.4536983	-89.5441024	original		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																						House (Score: 0.0000)	House (Score: 0.4000)																																																								"[{""text"": ""House"", ""label"": ""ORG"", ""start"": 15, ""end"": 20, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Plymouth	United States	There are too old buildings that are known as the Gilbert Huson and Henry Huson houses. Three workers have reported hearing people walking around and things dropping. Workers usually refuse to work by themselves. The third floor is especially creepy and not to mention extremely cold at all times. Ex: one day three workers were waiting for laundry to get done, while the three were sitting in the basement an old mirror that sits on the wall dropped. None of the workers were near it as it shattered into hundreds of pieces.	Yankee Hill Inn B &amp; B	wisconsin	WI	-87.90248980000001	43.0442955	-87.9770379	43.7486054	False	False	2008/02/26	wikipedia	13.133333333333333	11.383333333333333	Morning	Unknown	Death	2008	True																																		Yankee Hill Inn B &amp; B	43.0442955	-87.90248980000001	original	Henry Huson (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	the Gilbert Huson (SpaCy_Score: 0.0000, Rule_Score: 0.4000)															third (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Three (SpaCy_Score: 0.0000, Rule_Score: 0.4000), one (SpaCy_Score: 0.0000, Rule_Score: 0.4000), three (SpaCy_Score: 0.0000, Rule_Score: 0.4000), three (SpaCy_Score: 0.0000, Rule_Score: 0.4000), hundreds (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Henry Huson (Score: 0.0000)	Henry Huson (Score: 0.4000)		the Gilbert Huson (Score: 0.0000)	the Gilbert Huson (Score: 0.4000)																																												third (Score: 0.0000)	third (Score: 0.4000)		Three (Score: 0.0000), one (Score: 0.0000), three (Score: 0.0000), three (Score: 0.0000), hundreds (Score: 0.0000)	Three (Score: 0.4000), one (Score: 0.4000), three (Score: 0.4000), three (Score: 0.4000), hundreds (Score: 0.4000)								"[{""text"": ""the Gilbert Huson"", ""label"": ""ORG"", ""start"": 46, ""end"": 63, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Henry Huson"", ""label"": ""PERSON"", ""start"": 68, ""end"": 79, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Three"", ""label"": ""CARDINAL"", ""start"": 88, ""end"": 93, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""third"", ""label"": ""ORDINAL"", ""start"": 217, ""end"": 222, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 302, ""end"": 305, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""three"", ""label"": ""CARDINAL"", ""start"": 310, ""end"": 315, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""three"", ""label"": ""CARDINAL"", ""start"": 372, ""end"": 377, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""hundreds"", ""label"": ""CARDINAL"", ""start"": 506, ""end"": 514, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Portage	United States	"The cemetery described on church road is a favorite place to visit of me and my friends. it is a quite a long drive to get to and easy to miss. the road is a dead end road, the cemetery at almost the very end. Explorers were told by locals that it used to be a dead baby (children's) cemetery but that something happened in which all the gravestones were removed to ""start over."" most of the stones remaining are not of children and some date back to early 1800's. one particularly disturbing experience was finding a name that was my mother's maiden name on a stone."	Church Rd	wisconsin	WI	-89.5687178	43.5573114	-89.46262019999999	43.5391486	False	False	2025/02/26	wikipedia	13.133333333333333	11.383333333333333	Afternoon	Unknown	Death	2025	True																																		Church Rd	43.5573114	-89.5687178	original																		one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																						one (Score: 0.0000)	one (Score: 0.4000)								"[{""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 465, ""end"": 468, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Prairie Du Chien	United States	It has been in the news paper a lot, about a man walking around the town. The residents there believe that he is a ghost.	Wyalusing Academy	wisconsin	WI	-91.1463386	43.045186	-91.1412404	43.0516505	False	True	2021/02/26	wikipedia	13.133333333333333	11.383333333333333	Morning	Ghost	Supernatural Phenomenon	2021	False	wisconsin	Few Witnesses	Little Evidence	Little Evidence	Occasional Events	Rare Events	Occasional Events	Moderate daylight duration	Moderate Sightings	Few Sightings	Moderate Sightings	Few Incidents	Few Incidents	Few Paranormal Incidents			Moderate Homicide Rate	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Few Reported Cases	Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	Wyalusing Academy	43.045186	-91.1463386	original																			ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)																																																								ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 115, ""end"": 120, ""spacy_score"": 1e-05, ""rule_score"": 0.9}]"	[]
Portage	United States	It's a cemetery, when it gets dark out sources have seen a young girl hanging from a tree. They have also seen dark shadows move from headstone to headstone.	Church Road	wisconsin	WI	-89.5687178	43.5573114	-89.46262019999999	43.5391486	False	True	2025/01/01	default	12.883333333333333	11.383333333333333	Afternoon	Shadow Figure	Unknown	2025	True																																		Eden Church Road Mobile Park	30.49078	-90.92111	description																																																																																	[]	[]
Portage	United States	At about 9:00 p.m., You can see a lady, about in the early 1900's, walking on the sidewalk with a stroller. But as you get closer, the image disappears.	On Wisconsin St	wisconsin	WI	-89.48200539999999	43.5492657	-89.46262019999999	43.5391486	False	True	1977/02/26	wikipedia	13.283333333333331	11.383333333333333	Afternoon	Mist	Unknown	1977	True																																		On Wisconsin St	43.5492657	-89.48200539999999	original					the early 1900's (SpaCy_Score: 0.0000, Rule_Score: 0.4000)											about 9:00 p.m. (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																	the early 1900's (Score: 0.0000)	the early 1900's (Score: 0.4000)																																about 9:00 p.m. (Score: 0.0000)	about 9:00 p.m. (Score: 0.4000)														"[{""text"": ""about 9:00 p.m."", ""label"": ""TIME"", ""start"": 3, ""end"": 18, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the early 1900's"", ""label"": ""DATE"", ""start"": 49, ""end"": 65, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Potosi	United States	Brunner Food Center - Behind Brunners Food Center is a wooded hill side where a man was shot to death in the late 1800's.  People have seen sightings of a man dressed in the style of a miner walking the hillside. These sightings all occur in the early to late evenings. The man is carrying what seems to look like a shovel or pick ax over his shoulder.	Downtown	wisconsin	WI	-90.7120713	42.6894392	-90.7120713	42.6894392	False	True	1957/02/05	wikipedia	13.266666666666667	11.383333333333333	Afternoon	Ghost Light	Natural Disaster	1957	True																																		Downtown	42.6894392	-90.7120713	original		Brunner Food Center - Behind Brunners Food Center (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			the late 1800's (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																			Brunner Food Center - Behind Brunners Food Center (Score: 0.0000)	Brunner Food Center - Behind Brunners Food Center (Score: 0.4000)								the late 1800's (Score: 0.0000)	the late 1800's (Score: 0.4000)																																															"[{""text"": ""Brunner Food Center - Behind Brunners Food Center"", ""label"": ""ORG"", ""start"": 0, ""end"": 49, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the late 1800's"", ""label"": ""DATE"", ""start"": 105, ""end"": 120, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Racine	United States	Reports of a strange figure being seen.	Dekoven Center	wisconsin	WI	-87.78660149999999	42.70602050000001	-87.78285230000002	42.7261309	False	True	2025/05/26	wikipedia	13.266666666666667	11.383333333333333	Afternoon	Shadow Figure	Unknown	2025	True																																		Dekoven Center	42.70602050000001	-87.78660149999999	original																																																																																	[]	[]
Staten Island	United States	there is a dark man that runs in front of your car sometimes carrying an item or two	West Brighton	new york	NY	-74.10931409999999	40.6270298	-74.1502007	40.5795317	False	False	2025/01/01	default	13.266666666666667	11.416666666666666	Afternoon	Unknown	Unknown	2025	False																																		Staten Island	40.56233	-74.13986	description																		two (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																						two (Score: 0.0000)	two (Score: 0.4000)								"[{""text"": ""two"", ""label"": ""CARDINAL"", ""start"": 81, ""end"": 84, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Staten Island	United States	In Wolfe's pond park in prince's bay Staten island, if you enter the park through a path next to the prince's bay train station and follow the paths down you will come across a small 20 ft. cliff. At the bottom is a large pond. If you stand on the banks of the pond on a spot that has an upside down car in the water. At that spot in the 1970's a car with two teenagers inside mistakenly drove off that 20 ft drop and overturned. Their bodies were not found for two weeks. You are known to experience cold sensations or visions of a phantom car rolling and overturning in the lake. IN the 1970's and 80's several children were abducted, raped and murdered in these woods. Several people have reported hearing disembodied screams and crying, Some have even said they've seen little children walking on the path crying searching for their parents or possibly their killer.	Wolfe's Pond Park	new york	NY	-74.19393529999999	40.5228688	-74.1502007	40.5795317	True	True	1909/02/26	wikipedia	13.266666666666667	11.416666666666666	Morning	Ghost	Murder	1909	True																																		Staten Island	40.56233	-74.13986	description	Wolfe (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		Staten (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	prince's (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	1970 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), two weeks (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 1970 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 80 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													20 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), two (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 20 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	phantom (SpaCy_Score: 0.0000, Rule_Score: 0.9000)		Wolfe (Score: 0.0000)	Wolfe (Score: 0.4000)					Staten (Score: 0.0000)	Staten (Score: 0.4000)		prince's (Score: 0.0000)	prince's (Score: 0.4000)		1970 (Score: 0.0000), two weeks (Score: 0.0000), 1970 (Score: 0.0000), 80 (Score: 0.0000)	1970 (Score: 0.4000), two weeks (Score: 0.4000), 1970 (Score: 0.4000), 80 (Score: 0.4000)																																						20 (Score: 0.0000), two (Score: 0.0000), 20 (Score: 0.0000)	20 (Score: 0.4000), two (Score: 0.4000), 20 (Score: 0.4000)		phantom (Score: 0.0000)	phantom (Score: 0.9000)					"[{""text"": ""Wolfe"", ""label"": ""PERSON"", ""start"": 3, ""end"": 8, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""prince's"", ""label"": ""LOC"", ""start"": 24, ""end"": 32, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Staten"", ""label"": ""GPE"", ""start"": 37, ""end"": 43, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""20"", ""label"": ""CARDINAL"", ""start"": 183, ""end"": 185, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1970"", ""label"": ""DATE"", ""start"": 338, ""end"": 342, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""two"", ""label"": ""CARDINAL"", ""start"": 356, ""end"": 359, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""20"", ""label"": ""CARDINAL"", ""start"": 403, ""end"": 405, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""two weeks"", ""label"": ""DATE"", ""start"": 462, ""end"": 471, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""phantom"", ""label"": ""GHOST_TYPE"", ""start"": 533, ""end"": 540, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""1970"", ""label"": ""DATE"", ""start"": 589, ""end"": 593, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""80"", ""label"": ""DATE"", ""start"": 600, ""end"": 602, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
St. Bonaventure	United States	Devereux Hall - The top floor of this residence hall was supposedly closed after a séance held by students went too far and someone died. Students say they can hear noises coming from the floor. Students have also reported seeing a ghost jogger who runs up and down the halls.	St. Bonaventure University	new york	NY	-78.48288219999999	42.0784113	-78.48288219999999	42.0784113	True	True	2022/02/26	wikipedia	13.25	11.416666666666666	Afternoon	Ghost	Supernatural Phenomenon	2022	True	new york	Few Witnesses	Little Evidence	Little Evidence	Rare Events	Rare Events	Occasional Events	Moderate daylight duration	Moderate Sightings	Few Sightings	Moderate Sightings	Few Incidents	Few Incidents	Few Paranormal Incidents			Moderate Homicide Rate								Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	St. Bonaventure University	42.0784113	-78.48288219999999	original		Devereux Hall - (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																	ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)					Devereux Hall - (Score: 0.0000)	Devereux Hall - (Score: 0.4000)																																																		ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""Devereux Hall -"", ""label"": ""ORG"", ""start"": 0, ""end"": 15, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 232, ""end"": 237, ""spacy_score"": 1e-05, ""rule_score"": 0.9}]"	[]
Stillwater	United States	Sightings of a green glowing orb above a gravesite	Stillwater Cemetery	new york	NY	-73.636459	42.950618	-73.6771662	42.9759856	False	True	2025/05/26	wikipedia	13.25	11.416666666666666	Afternoon	Ghost Light	Unknown	2025	True																																		Stillwater Cemetery	42.950618	-73.636459	original																																																																																	[]	[]
Stony Brook	United States	An old farm house built in 1710, used as a stagecoach station in the1800's. Now a restaurant, is haunted by the ghost of a young woman who was hanged by the British as a spy during the revolutionary war. It's said that her presence can be felt on the staircase and in the kitchen.	Country House Restaurant	new york	NY	-73.1421745	40.91265910000001	-73.1409429	40.9256538	False	True	1710/01/01	description		11.416666666666666	Unknown	Ghost	Supernatural Phenomenon	1710	True																																		Stony Brook	40.92565	-73.14094	description		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				British (SpaCy_Score: 0.0000, Rule_Score: 0.4000)												1710 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)					House (Score: 0.0000)	House (Score: 0.4000)											British (Score: 0.0000)	British (Score: 0.4000)																																			1710 (Score: 0.0000)	1710 (Score: 0.4000)		ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""House"", ""label"": ""ORG"", ""start"": 12, ""end"": 17, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1710"", ""label"": ""CARDINAL"", ""start"": 27, ""end"": 31, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 112, ""end"": 117, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""British"", ""label"": ""NORP"", ""start"": 157, ""end"": 164, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Stony Brook	United States	Abandoned house where a woman in white can be seen pacing the top floor of the house with a candle.	Mill House	new york	NY	-73.1421745	40.91265910000001	-73.1409429	40.9256538	False	True	1960/02/26	wikipedia	13.3	11.416666666666666	Unknown	Unknown	Natural Disaster	1960	True																																		Mill House	40.91265910000001	-73.1421745	original		Abandoned House (SpaCy_Score: 0.0000, Rule_Score: 0.4000), House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																						Abandoned House (Score: 0.0000), House (Score: 0.0000)	Abandoned House (Score: 0.4000), House (Score: 0.4000)																																																								"[{""text"": ""Abandoned House"", ""label"": ""ORG"", ""start"": 0, ""end"": 15, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 79, ""end"": 84, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Steuben	United States	V. A. Center Cemetery - it is said you can that you can see the soldiers.	Bath	new york	NY	-77.31775770000002	42.3370164	-75.2829465	43.3200694	False	False	1774/02/26	wikipedia	13.3	11.416666666666666	Unknown	Full-Bodied Apparition	War	1774	True																																		Steuben County	42.26781	-77.3838	description																																																																																	[]	[]
Steuben	United States	Many strange noises are heard and occasionally you can see a lantern in the cemetery and high beams from a car that isn't really there.	Potato Hill	new york	NY	-75.27545959999999	43.3457184	-75.2829465	43.3200694	True	False	2025/02/26	wikipedia	13.266666666666667	11.416666666666666	Morning	Unknown	Unknown	2025	True																																		Potato Hill	43.3457184	-75.27545959999999	original									Cemetery (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																				Cemetery (Score: 0.0000)	Cemetery (Score: 0.4000)																																			"[{""text"": ""Cemetery"", ""label"": ""FAC"", ""start"": 76, ""end"": 84, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Strykersville	United States	The cemetery on the top of Goosehill is from the 1800-early 1900's. Very small (about 30 graves or so) surrounded by woods on top of a steep hill, many have witnessed strange dark shadows walking around, and unexplained voices from the woods surrounding it.	Goosehill Cemetery	new york	NY	-78.53760179999999	42.7141072	-78.4483532	42.7050607	True	True	2025/02/26	wikipedia	13.283333333333331	11.416666666666666	Afternoon	Unknown	Supernatural Phenomenon	2025	True																																		Goosehill Cemetery	42.7141072	-78.53760179999999	original				Goosehill (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	1800-early 1900's (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													about 30 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)												Goosehill (Score: 0.0000)	Goosehill (Score: 0.4000)		1800-early 1900's (Score: 0.0000)	1800-early 1900's (Score: 0.4000)																																						about 30 (Score: 0.0000)	about 30 (Score: 0.4000)								"[{""text"": ""Goosehill"", ""label"": ""LOC"", ""start"": 27, ""end"": 36, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1800-early 1900's"", ""label"": ""DATE"", ""start"": 49, ""end"": 66, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""about 30"", ""label"": ""CARDINAL"", ""start"": 80, ""end"": 88, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Suffolk County	United States	Mary O'Leary's grave - Behind Queen of the Rosary Academy, there is a cemetery that priests and nuns were buried in.  A young novice had fallen in love with one of the grounds keepers.  She snuck out of the convent one night to meet her lover. They were going to run away and get married. Before her lover got there she was raped and murdered.  Because of the horrible way that she was murdered she could not be buried in the cemetery so they buried her where they found her body.  on the night of a full moon if you pulled up by her grave stone you could see her standing on the road side. They have since opened the road and her gravestone can no longer be found. However, when you drive a certain point of new highway, you can hear screams.	Lindenhurst	new york	NY	-73.3734547	40.68676670000001	-72.61511689999999	40.9848784	True	False	2025/05/26	wikipedia	13.066666666666666	11.416666666666666	Afternoon	Unknown	Unknown	2025	True																																		Suffolk County	42.3555	-71.06575	description	Mary (SpaCy_Score: 0.0000, Rule_Score: 0.9000)	the Rosary Academy (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				nuns (SpaCy_Score: 0.0000, Rule_Score: 0.4000)										one night (SpaCy_Score: 0.0000, Rule_Score: 0.4000), the night of a (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Mary (Score: 0.0000)	Mary (Score: 0.9000)		the Rosary Academy (Score: 0.0000)	the Rosary Academy (Score: 0.4000)											nuns (Score: 0.0000)	nuns (Score: 0.4000)																													one night (Score: 0.0000), the night of a (Score: 0.0000)	one night (Score: 0.4000), the night of a (Score: 0.4000)					one (Score: 0.0000)	one (Score: 0.4000)								"[{""text"": ""Mary"", ""label"": ""PERSON"", ""start"": 0, ""end"": 4, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""the Rosary Academy"", ""label"": ""ORG"", ""start"": 39, ""end"": 57, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""nuns"", ""label"": ""NORP"", ""start"": 96, ""end"": 100, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 157, ""end"": 160, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one night"", ""label"": ""TIME"", ""start"": 215, ""end"": 224, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the night of a"", ""label"": ""TIME"", ""start"": 485, ""end"": 499, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Sunnyside	United States	Former home of Washington Irving is reportedly haunted by his ghost and those of his nieces who used to take care of the place. He likes to pinch women, and the nieces have been known to tidy the place at night after the interpreters have left for the evening.	Irvington	new york	NY	-73.8687041	41.047827	-73.9196324	40.7432759	False	True	2025/05/26	wikipedia	13.266666666666667	11.416666666666666	Afternoon	Ghost	Supernatural Phenomenon	2025	True																																		Irvington	37.88034	-86.28386	description			Washington Irving (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													night (SpaCy_Score: 0.0000, Rule_Score: 0.4000), the evening (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)								Washington Irving (Score: 0.0000)	Washington Irving (Score: 0.4000)																																						night (Score: 0.0000), the evening (Score: 0.0000)	night (Score: 0.4000), the evening (Score: 0.4000)								ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""Washington Irving"", ""label"": ""GPE"", ""start"": 15, ""end"": 32, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 62, ""end"": 67, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""night"", ""label"": ""TIME"", ""start"": 205, ""end"": 210, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the evening"", ""label"": ""TIME"", ""start"": 248, ""end"": 259, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Sylvan Beach	United States	Apparently years back, a boy got into a horrible accident involving a dump truck. Although details are limited, it's known that he suffered massive head/face trauma that led him to his death. People say that late at night you can still hear the horn and the sickening crush of the young boy against the pavement. There are reports of seeing the mangled child floating in nearby waters also.	Skinners Harbor	new york	NY	-75.7247	43.1996	-75.730463	43.1964576	False	False	2014/12/09	wikipedia	13.216666666666669	11.416666666666666	Afternoon	Mist	Accident	2014	True	new york	Moderate Witnesses	Little Evidence	Little Evidence	Rare Events	Rare Events	Occasional Events	Moderate daylight duration	Moderate Sightings	Moderate Sightings	Moderate Sightings	Few Incidents	Some Incidents	Few Paranormal Incidents			Moderate Homicide Rate								Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	Skinners Harbor	43.1996	-75.7247	original																																																																																	[]	[]
Sylvan Beach	United States	A long unpaved road, said to hear high pitched screaming in the distance. There is a lot of commotion when you stop in the middle of the road. Two gravestones located on a hill.	Sterling Road	new york	NY	-75.7213921	43.16336	-75.730463	43.1964576	False	False	2008/02/26	wikipedia	13.183333333333334	11.416666666666666	Morning	Mist	Unknown	2008	False																																		City of Sylvan Lake	42.61701	-83.33309	description																		Two (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																						Two (Score: 0.0000)	Two (Score: 0.4000)								"[{""text"": ""Two"", ""label"": ""CARDINAL"", ""start"": 143, ""end"": 146, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
